image_path,image_rel_path,dataset_name,modality,view,species,genus,family,specimen_id,source_id,phase,raw_species_name,normalized_species_name,protocol_group,overlap_type,protocol_usage,matched_species_name,taxonomy_match_status,taxonomy_suggestions
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (108).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (108).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (108),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (109).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (109).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (109),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (11).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (11).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (11),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (110).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (110).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (110),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (111).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (111).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (111),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (112).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (112).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (112),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (113).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (113).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (113),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (114).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (114).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (114),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (115).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (115).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (115),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (116).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (116).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (116),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (117).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (117).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (117),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (118).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (118).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (118),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (119).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (119).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (119),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (12).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (12).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (12),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (120).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (120).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (120),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (121).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (121).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (121),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (122).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (122).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (122),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (123).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (123).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (123),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (124).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (124).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (124),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (125).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (125).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (125),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (126).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (126).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (126),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (127).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (127).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (127),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (128).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (128).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (128),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (129).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (129).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (129),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (13).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (13).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (13),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (130).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (130).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (130),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (131).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (131).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (131),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (132).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (132).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (132),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (133).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (133).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (133),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (134).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (134).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (134),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (135).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (135).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (135),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (136).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (136).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (136),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (137).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (137).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (137),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (138).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (138).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (138),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (139).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (139).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (139),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (14).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (14).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (14),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (140).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (140).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (140),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (141).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (141).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (141),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (142).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (142).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (142),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (143).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (143).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (143),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (144).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (144).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (144),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (145).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (145).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (145),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (146).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (146).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (146),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
data/images/macro/Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (147).jpg,Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (147).jpg,xylomami_macro,macro,cross_section_end_grain,Acacia melanoxylon,Acacia,,ngang,xylomami_macro:Phase1/3301.Acacia melanoxylon/ngang/Acacia melanoxylon_3301.2 (147),Phase1,Acacia melanoxylon,Acacia melanoxylon,C,macro_only_non_overlap,P3,Acacia melanoxylon,exact_species_match,
